-3.000000000000000000e+00
7.292927015564957927e+00
2.217727396163812870e+00
1.301725603370876172e+00
3.355272798232959985e+00
1.701300492446087276e+00
1.606320469849361388e+00
4.742880357816845027e+00
2.894784954679471056e+00
3.352745385712456283e+00
1.292269565685950639e+00
2.855634466970308871e+00
1.595520392672010068e+00
2.807782051840118420e+00
1.375173553724791553e+00
1.273537394218943852e+00
1.823266660319750265e+00
2.217424922504813267e+00
8.141895815929482971e-01
2.955708332951652473e+00
2.385990217574392780e+00
2.977414725159731823e+00
1.539313352344964692e+00
1.794038139063080628e+00
2.045332439469237151e+00
3.110999989982482283e+00
1.291490061744164919e+00
1.933934645215531489e+00
3.528602503679375779e+00
1.015017002913213773e+01
9.260633500977588639e+00
1.730938764460214330e+00
1.100923472842298700e+01
7.311477544134202589e+00
1.675550475567524344e+00
2.297869656551288386e+00
1.001264123587410459e+01
1.431648618962443109e+00
1.282274715943642285e+00
4.165561738785842572e+00
5.258358540494434408e+00
5.960198426665030524e+00
2.987545879967544948e+00
1.803369895689889368e+00
1.424762815272543115e+00
1.867927153938256701e+00
2.012358289868245720e+00
3.048172487962635735e+00
3.479375621177769773e+00
2.233101735946680044e+00
1.661934849081416310e+00
1.599224454641270832e+00
2.708046785861764505e+00
2.086798548631932704e+00
9.850929224614244362e-01
3.022779028981138261e+00
1.371731142106821011e+00
2.495592834421454853e+00
3.166928895481309070e+00
3.049717752921758951e+00
3.644368122231390394e+00
3.316474418223532616e+00
2.721854170349599755e+00
1.685096312806592778e+00
2.462413863276906589e+00
2.614228521453251020e+00
2.675621180888239081e+00
2.923106906365196878e+00
1.894406807930347547e+00
2.379611310846057926e+00
2.373804909619255277e+00
2.788654523485128323e+00
3.796984650699955388e+00
1.415751985261833212e+00
3.184948555792884939e+00
1.627304549258775879e+00
3.240375354837055966e+00
3.014463439347700557e+00
2.707036544666084232e+00
1.924315312819805612e+00
1.948282247688193358e+00
1.452442932164784040e+00
1.128939279052652900e+00
1.847547769606156187e+00
3.066440997625697662e+00
2.383129018450039105e+00
3.022089641955545858e+00
1.540264719917550984e+00
2.442168930855036280e+00
1.535643419199701931e+00
1.969058967854174114e+00
2.115981920610310318e+00
1.422423976202530582e+00
2.756968044177219745e+00
1.565357116077538358e+00
2.016610792621158055e+00
2.215712479807345758e+00
1.898413353191129360e+00
3.127052956604728706e+00
1.865374350202777975e+00
