-4.395023288663847616e+00,7.760938606870734446e+00,-7.812653104049817054e-01,-1.013956356382996971e+00,8.463760850960778681e-01,1.087669163837096109e+00,2.085898848456667842e+00,1.604782618207803102e+00,-5.738366380426855873e-01,3.205669289141921396e-01,4.727903568686933067e-01,-2.332495262718766504e+00,-1.314282158212380036e+00,-1.386893252479021177e+00,-9.337451419800313346e-02,2.694268509157199398e-02,9.199775271274900357e-01,4.457091846771977228e-01,1.578568109194453117e-01,-3.351298758540126599e-01,2.992569258862599613e-01,-5.802562669853921218e-01,-1.130872624512011315e+00,-2.353615452106835093e+00,4.608768385858388883e-01,4.751850706776672428e-01,-1.826370782491545386e-01,9.130857610493420262e-01,4.813021950683914474e-01,9.990638762374929316e-01,1.530222531366871586e+00,4.005595597561395493e-01
-3.193899321484407139e+00,7.636686531586279081e+00,-3.872731233448681309e-02,-7.858346964016595937e-01,-1.568564648357192448e-01,9.474461229272741480e-01,1.964291927961234530e+00,-5.468026108899410875e-01,-4.455026036092020747e-01,2.343084989599520385e-01,3.184403274757968139e-01,-1.204829593197241033e+00,-1.120751075523324092e-02,2.006701976688071362e-02,-9.030239744745554020e-01,3.436807546854702133e-01,6.900618605150387053e-01,5.355632868463791607e-02,-7.241197414158588863e-01,2.073319033047118023e-02,9.640693645046947147e-01,-1.943246573017283207e-01,-2.825390090237401286e-01,6.295485608119870680e-01,6.122681818525614883e-01,-2.248327842075751870e-01,-1.554999148334947900e-01,-1.640014158833444924e-01,7.254679418361392740e-01,-2.882530904996627452e-01,1.412158841554725375e-01,1.243169914559849154e+00
-3.337335389798762098e+00,7.999328177864388323e+00,-5.422895577337354389e-01,9.012358304908194007e-02,-3.085818642998864325e-01,1.895427854373113785e+00,3.290912492714395676e-01,1.109920101076767862e+00,6.260921412770714678e-01,4.734489820181928543e-01,1.499333354990682210e+00,-6.384320273461370487e-02,-7.561582735947670608e-01,-1.874129522271293258e+00,-6.247402963395221054e-01,-4.319411565065630065e-01,5.505838012817080435e-02,1.685932519172385624e-01,1.345866171517984822e-01,7.303932926320384489e-01,2.410040252929425142e-01,6.509807490727100021e-02,-1.425168415027015634e+00,3.617764889226261493e-01,-2.776664346724386778e-01,1.009395005141738411e+00,-9.151467619782684970e-01,-2.632688561199056920e-01,-1.283587798090823073e-01,3.627661055184181471e-01,-3.842840823336741152e-01,5.061609440080130362e-01
-2.889030124720869175e+00,7.486787972429857163e+00,3.993351430728147022e-01,-5.884464585066977449e-01,-5.791943224260726053e-02,1.579659169191175994e-01,4.157107474249777113e-01,1.509458271986498401e+00,6.085418359482517303e-01,-5.162062185594286090e-01,1.137220042897876482e+00,-1.899803179435331502e-01,-5.680726800483016925e-01,4.192283133347812774e-02,3.669193914769930398e-01,-1.794039892162081207e-01,-3.457102123841420543e-02,-5.303302789591149979e-01,1.429131987200039922e-01,2.734818725226082284e-02,8.371395636731790435e-02,-2.504953267253989257e-01,1.137346503088237926e-01,-1.682281222557623079e-01,-2.525247062677534182e-01,3.105731899672106167e-01,4.400296836234556253e-01,-2.832752083213566641e-01,-4.696647448049481866e-01,-5.158710574580742669e-01,2.774490032502153758e-01,1.354162746913778470e-01
-1.174652103990971419e+00,5.164777569855947270e+00,1.922111332158105701e-01,-1.769891390100706841e-01,7.860625030536149138e-01,1.160239032077162946e+00,7.091036255089273599e-01,1.006131420200109705e+00,3.793196965609230142e-02,-5.190707688093676442e-01,-4.224790873933145230e-01,-1.209846477643276685e+00,-7.648202102526968638e-01,-7.035783595066156249e-01,-4.901114853681545758e-01,3.596464612181102805e-01,2.774295579173679527e-01,6.601160101563821048e-01,9.036597358518798639e-01,2.614322386696153466e-01,9.865259919581231829e-02,1.767774971438220710e-01,1.740292128233107694e-01,-1.135348109656805882e+00,-6.197772627343611784e-01,-2.299185645948004231e-01,5.728549213380105254e-01,4.415367761303522487e-01,2.829649913007211692e-01,7.690658175946425423e-01,5.740641310728225033e-01,-5.061128503384297872e-01
3.346059267739635690e+00,3.234256922381251176e+00,9.065779864482745865e-01,-3.163829484531826552e-01,4.997002055268203735e-01,6.481412255989718041e-01,6.466375615205133265e-03,-5.894686179964865325e-01,2.726487457844452011e-01,-2.413225847121297507e-02,-1.620749195665827092e-01,5.790402147722013837e-02,-2.545180260342763123e-01,-6.525115531626193288e-01,-4.154531889472523609e-01,-7.220600801216774389e-01,1.152238645379912163e-01,1.471818928033530871e-01,-1.428726322732995213e-01,-1.987512647986007519e-01,1.648325392393332200e-01,5.491497690000324283e-02,-5.383339542418832391e-01,-5.794789300687732680e-01,-5.412213113848468593e-01,1.354873425443244295e-01,8.057145074354036263e-01,2.440618904591378424e-01,-3.666520545073989057e-01,-9.933529281621905627e-02,2.086675079442362191e-01,2.033032990399763484e-01
4.282409124334979111e+00,5.213586091606036810e+00,1.359010557459081170e+00,-1.352035852070206934e+00,-8.853366418305543828e-01,5.352049682054559332e-01,4.558860086736660211e-01,-6.643713247491678242e-01,-7.693913700444440229e-01,6.972805166825581935e-01,3.437935361323152250e-01,-5.927607710067175351e-01,-8.284920670239054319e-01,2.901212063084895876e-01,2.723006653332815663e-01,-5.410906396134872454e-01,-9.532260684568018283e-02,2.005467955264686741e-01,-1.711851937803188228e-02,-4.677969157369067377e-01,-4.350521231319585125e-01,-5.957983867872496120e-03,-3.930769551635113213e-02,-1.225258665290749338e-01,-1.412353585381128651e-01,-2.365498941265661015e-01,9.555675323130841115e-03,-3.718796491519812952e-02,2.156913699401474815e-02,2.741535959719902937e-01,-7.964277382871376432e-02,2.629375645949316720e-02
-2.951385340860531947e+00,8.534253108493878415e+00,5.153052124722857785e-01,-4.803384933511609112e-01,1.423107998707206168e+00,9.205180282303179196e-01,1.278273292942113115e-01,3.482461134271109815e-01,1.424189909212834060e-01,-6.253561209695818190e-02,1.126559111911885847e+00,-5.409582347728300045e-01,2.841047292962446680e-02,-6.873691955815077748e-01,-5.890435512052247802e-01,-4.462974376385595576e-01,1.754551559356468948e-01,4.803526479818840400e-01,5.799596750656943467e-02,-2.750738034494339956e-01,2.581724772391536527e-01,-1.990803083948829988e-01,3.144850768384551687e-01,-9.091603196939157527e-01,6.475732458571767935e-01,1.816378685718868791e-01,-6.880026360527018436e-01,5.317968694565894383e-01,-9.162606490045774876e-01,-7.229726006521828285e-01,1.608925697757738416e+00,4.219552602585086021e-02
1.719628219264772717e-01,6.104966083358167594e+00,-4.484608192307097396e-01,-1.778857730419183936e+00,1.209964597439833867e+00,2.405899260183035793e+00,7.606957911414402584e-01,-7.041888635918722716e-01,9.526652837187234990e-01,6.082479608233831714e-01,8.652481208105475829e-01,-1.575976245834525225e+00,-9.270942567210106455e-01,-3.627886224140957072e-01,-7.969805787767618721e-01,-1.891540135384218169e-01,8.828174917972376745e-01,5.421711262752413329e-01,-6.184472502811400041e-02,2.489099530692913398e-01,3.774592079689836899e-01,-3.607504765613629427e-01,1.162818783868680428e-01,-3.941206902213819641e-01,1.646264056692461342e-01,-6.255875896536040592e-01,1.832014167927856207e-01,7.501574845316216766e-03,5.370241979377359254e-01,-1.563087747579487985e-01,1.137368815902175978e+00,5.586744907397500626e-01
3.861574563065269583e+00,4.524754702138753970e+00,-2.985762565789700673e+00,4.501518249281461492e-01,1.684210994438004150e+00,8.153831244177780491e-01,9.327978163546339907e-01,1.259347576128325930e+00,-3.038977599790414486e-01,-8.031811367055385897e-03,3.484693694740216285e-01,2.894644684923375344e-01,3.771829315405029748e-01,-5.883024141216769420e-01,-2.582663187776893521e-01,-4.874024856830848074e-01,-2.568953437407143769e-01,-1.343385822371493954e-01,4.764563625710732664e-01,-1.098298762467318834e+00,1.043454541284320747e-01,-1.041032159912610999e-01,-2.141158865097225750e-02,-3.993347678614637686e-01,-1.054699586551760271e-01,-1.598714285813288560e-01,6.444875790702082607e-01,-1.421947161214697775e-01,2.641168674270780725e-01,-4.284029763916548661e-01,4.559545327033729389e-01,-1.399490545127761720e-01
-8.897472223040487904e-01,7.266935185854210388e+00,-1.224186506184205214e+00,-1.118682242812845562e+00,1.626198648016123460e+00,7.121875772469802302e-01,1.298133810159897150e+00,-1.271117824462590029e+00,1.815153285362504643e-01,1.680799817610517444e+00,-8.305483696899010893e-01,-5.166977213089178900e-01,1.049995736832133944e-02,-7.659020245244371194e-01,-8.250094402822778505e-01,-8.947668330448257379e-01,-7.272917877721100099e-01,-1.359582429292931494e-01,-3.869581836379167861e-01,-2.315623776888856566e-01,-1.482352727071957130e-02,-1.792396255394626547e-02,-7.206852578970035506e-02,-1.967549421017947830e-01,-1.266199958836712880e-01,-1.884909750644236937e-01,-4.077402172347461828e-01,4.549478418819500325e-01,2.788640211634367816e-01,2.476014432272890531e-01,6.324123834549154610e-01,-3.559281957462103740e-01
-5.680058906075937664e-01,4.410321212263677459e+00,4.579805792032300982e-01,1.904061314009658223e-01,5.027077492821266369e-02,3.585401274976353636e-01,4.911961854862176291e-01,2.367242249746686067e-01,-1.745817108867341316e-01,-4.386361877231234052e-01,-2.125577277683844413e-01,-9.898289467144865128e-01,-1.526096679700947201e+00,-5.585390164646262257e-01,6.423687192886110009e-02,5.348100711808608798e-01,5.339062861459035192e-01,6.287184565629323485e-01,-5.022271772305404447e-01,-8.319366307125224402e-01,-3.226753982139014543e-01,1.735311637286923725e-02,2.793080416938880095e-01,1.868680355935209425e-02,-1.256354197312935517e-01,-3.026926382306684982e-01,-1.008828315213791682e-01,3.864081646035785744e-01,-4.708322890952606476e-01,-1.433307213236536815e-01,5.231665696860612336e-01,6.363920007054113537e-01
-3.853756158036854007e-01,6.828641214910028623e+00,1.544921242238633585e+00,-7.525238128535461923e-01,8.804221136956680294e-01,1.307212148310644695e+00,1.223040254153745510e-01,-3.484604560302442811e-01,6.302228593085621444e-01,4.617430503662343089e-01,-6.068316470095641568e-01,4.849756386173692535e-01,-1.293734453225608094e+00,-1.232271150488440270e+00,3.897295406411620533e-01,-7.822678116628274669e-02,3.130098300087602592e-01,2.350699010602900763e-01,1.637900971231794900e-01,1.261143874262251163e+00,-3.606121791144095146e-01,-2.046229676958892796e-01,-7.554052825744826949e-01,-1.101146909435852583e+00,-2.145612150867040602e-01,3.126969849193076967e-01,6.582831337225133472e-01,-4.829975794494554275e-01,1.526887173602490821e-01,2.649631811027323147e-01,1.503516583061110801e-01,1.032511298715327541e+00
-3.387087147694650469e+00,6.132222559272996421e+00,-9.219359284363257689e-01,-1.297420625034023445e+00,-1.170213870409258172e+00,5.852346132320823680e-01,5.940243056082561424e-02,-4.834315078012837441e-01,-1.011135164838219858e+00,-9.098887808285511802e-01,9.233133249167592149e-01,-1.096699389739414388e+00,8.841393770537889218e-02,-2.891527159291081839e-01,1.155503026322623472e-01,-2.754968376551550358e-01,7.147495495752289596e-01,3.228507670905280125e-01,-3.938394585399604408e-01,1.462342788732795551e-02,1.725267013825772799e-01,5.985933569702248658e-01,-6.937665375050964256e-01,5.639736927029745939e-01,6.535945574394277369e-01,7.701128262506290456e-01,8.353318168561638668e-01,4.316396237082714693e-01,-2.113522615477428368e-01,-4.321920610717908118e-01,-6.154794733554063146e-01,3.307151905136631598e-01
-2.170441808319859334e+00,6.254100087779026040e+00,9.415175671342941310e-01,-2.826228283488895765e-01,1.125277634061953247e+00,9.667721442677355004e-01,6.671101465921511764e-01,3.378240299379621225e-01,-3.555153774461771166e-01,5.465210139832803460e-01,7.737332542916823819e-01,1.402244542803213978e+00,-6.803937494668155228e-01,-1.102356450340453708e+00,2.961605541499262584e-01,-7.809075564835413763e-01,7.752607144069367795e-01,-3.603879523882239644e-01,-1.684126261484889753e+00,1.084875820807753022e-01,2.960700874650316061e-01,1.440920966827086147e-02,-6.536088816678087277e-01,-6.557243430686394703e-01,-1.054493110116830334e-01,6.310233237644818916e-01,7.606141494545293202e-01,4.737109377223195916e-01,1.031859839970767911e+00,8.251723542936884037e-01,-8.170660778560556725e-01,-6.615857952163826106e-01
-3.610290140846863949e+00,8.093526639377948584e+00,-1.150769832378590873e-01,-6.729692998147738248e-01,-8.707380133879967232e-01,1.565811296786618678e+00,1.333935233202977244e+00,-3.302898947266419971e-01,5.043904141644510730e-01,1.312289922355109884e+00,6.006504349711487833e-01,-5.844435195878511929e-02,-7.871195386822382734e-01,1.043232870446461069e-01,1.135516788693516688e+00,-2.160601687655926972e-01,7.455576253300315315e-02,-6.636656339770326263e-02,-6.144023535125910929e-01,-5.702219720664993829e-01,6.375824983406046531e-01,1.240226126323022426e-01,-7.119197682752222978e-01,-5.592323344233823823e-01,1.096254001595566185e+00,-8.815121908040370879e-01,8.076733589075075770e-01,-6.213897029954618123e-01,-8.398957314407042851e-01,4.953954509374762227e-01,3.923437742656352700e-01,-2.636785761965159125e-01
-2.661343295066598280e+00,7.199622460712705063e+00,-2.165976087610931577e-01,6.524678527863828625e-01,1.825099670508438798e-01,1.910185875250783871e-01,2.277999140506820619e-01,-5.820158557497382423e-01,-1.422327404846810972e-01,7.763071271725644484e-01,1.165281107322292176e+00,2.752855677167126425e-02,-1.805615341082518199e+00,-1.760778515613942385e+00,-2.394249088759878297e-01,5.226830700908865479e-01,3.624147264078551589e-01,-9.534245367928481096e-01,-2.244443955137471192e-01,-2.330471538553676725e-01,1.036827888244927554e+00,-2.921541210215238271e-01,5.719206678583534931e-01,-4.471783171283169045e-01,-3.179546332819562782e-01,-1.183726634429340674e+00,8.125503056552767500e-01,5.924270110627134489e-01,6.095152660350495744e-01,-5.247971038538573607e-01,-6.895971740064974487e-01,8.491235711665146013e-02
-1.649557144139963016e+00,4.754438590897564154e+00,4.614639387283628880e-01,-1.077957115669369470e+00,-1.045388990479939828e+00,6.514585435313247075e-01,-1.446270808836875310e-01,-6.886786600538130632e-01,5.453078761787838458e-01,-3.784712567888826595e-01,6.125902707060443264e-02,7.698548072843064416e-03,4.936893512253711647e-01,-8.401310726101949289e-01,-1.134091048125394074e+00,9.443589679410237248e-02,6.893135544265807102e-01,2.800464464014996713e-01,-1.172642865914467203e-01,3.068506233235011038e-01,2.324694121250249212e-01,2.613521107455454295e-01,2.164262968959352884e-01,-4.941554232347435405e-01,-1.191839888378147361e+00,1.823463201451878124e-01,7.689736792264985077e-01,-2.525479228777011698e-01,-4.094845448182636849e-01,1.406880843252755753e-02,-5.824076897329993896e-01,3.274297854923085005e-01
-2.355757164340514631e+00,6.509885241284019131e+00,6.068664137496337929e-01,-1.094489946668237623e+00,-1.064822032503370819e+00,1.349901252011871389e+00,1.040642560034772401e+00,-3.137295301367437617e-01,4.729993988519001213e-01,9.874881335179974684e-01,-4.777186795598485358e-01,-1.174343317287976363e-01,3.398491106993521416e-01,3.015678251244366948e-01,-2.055298523851731840e+00,-2.622458848268903187e-01,7.148246039945007624e-01,-9.393105918685880074e-01,-1.195344941730032140e-01,3.051972082990711543e-01,-1.709029893983010084e-01,-2.989254600030592512e-01,9.725925318982414636e-02,1.040080155850640953e+00,-8.512947871092317875e-01,5.299991222192863560e-01,1.118601437254145736e+00,1.260391122203916581e-01,-1.405322359893669271e+00,2.813359165616592938e-01,5.217658221823715525e-01,-2.148078121713981048e-01
3.959840325429957453e+00,3.814259750797234005e+00,-9.392570373385742410e-01,-1.219059908685128812e+00,1.268190723434133638e+00,-1.487997631965607415e+00,-5.635153922821126704e-01,1.474779230299348098e+00,3.289681301793181967e-01,3.044434528560944209e-01,6.326479645816850406e-01,4.744125627485251684e-02,2.007580213919041845e-01,-1.261923435102479951e-01,-5.236997263745992726e-01,1.483902260888563251e-01,5.496453318918063102e-01,-7.603420013384268317e-02,-2.000290935633136646e-02,2.111863951162809561e-01,-6.075690967156774924e-01,7.541675669072888111e-01,-2.910725364772361878e-01,-1.023533406400952472e+00,1.560378139789454499e-01,7.658436425496721878e-01,2.424404299589352219e-01,5.760361399336321186e-01,-8.807210984531259612e-01,-4.070183884962503273e-01,1.111861061059909117e+00,-1.984653268509539714e-02
7.059209099728568582e+00,2.729112641071658740e-01,-1.243616802390845377e+00,-1.332185610794845432e-01,-3.354523217526864109e-01,-2.729257101857219814e-01,-1.022797304035486965e+00,6.589146983795313162e-04,-1.374745696477153833e+00,-9.737671727271299260e-02,1.964175275184656122e-01,-4.443987343086439612e-01,-1.781360216254649576e+00,-7.782958453757227169e-01,-2.533899490403890842e-01,-2.443852792436232990e-01,-3.296523759784641960e-01,-1.342748483865851661e+00,-1.033109310870674036e-01,-1.791715768564262068e-01,-1.216810757353171679e-01,-1.694200743485481109e-01,-1.225506946807894681e-01,-2.057197771725999547e-01,-9.961301670730862146e-01,-1.074495704540709529e+00,6.037491402292693987e-01,3.932879206131997818e-02,9.963286864870392334e-02,-7.738467427452511149e-01,-6.818261904597551215e-01,7.206923295774705363e-01
5.330608837275315537e+00,4.027461842641733014e+00,-2.727154558720726207e+00,3.292569924593138353e-01,1.254642760776931487e+00,-5.925397892326308424e-01,5.866162268982488825e-01,2.851750583001233519e-01,-5.010755450577206727e-01,4.791671005093646185e-01,-3.233989523133864452e-01,1.175211242096137476e-01,-1.729294576549603057e+00,6.572832177301015655e-01,-1.036689788331109474e+00,9.877987019104156330e-02,-8.445670642556787344e-01,3.500074054581219229e-01,-1.660893578608213517e-02,1.332711779706159394e-01,-3.574392906408694337e-01,-4.078254825184738919e-01,2.890234190025836591e-01,-6.997062061211489770e-02,-3.361014171634506553e-01,1.102847986200985175e-01,-6.986550476645394525e-01,8.453861803646561812e-01,-4.109980347250818955e-01,2.498300252047823966e-01,4.872156586968772185e-01,3.165268726259022891e-01
6.855688548691562190e+00,4.900098875154673905e+00,-9.703744171788402095e-01,-1.721037843622498509e-01,1.872152350558826117e-01,1.272060046360243168e+00,-4.531516032619857248e-01,-7.672080152618141469e-01,-1.815763070892926767e-01,5.101553826543796522e-01,9.019432681565930920e-01,-2.823912402279621370e-02,-2.814358752702083577e-01,-7.810471844420612264e-01,-3.585448054200555124e-01,-1.364606206643649955e+00,-1.959391551126992703e-01,1.651610014952251682e-01,1.887613392013030023e-01,6.913232686815642403e-01,-3.952973473139081428e-01,-7.628536725962735687e-01,5.657902876245807233e-02,-2.252452984466302155e-03,-2.458799775866086224e-01,2.893535286721973243e-01,-5.170163486203765979e-02,2.847818532152115445e-01,3.372702401415079987e-02,-1.115602561264500692e-01,-4.120217371634853354e-01,-2.281472870354988025e-01
5.583957353917965882e+00,8.970852066696270555e+00,-2.850866726011824781e+00,-2.107432532551653637e+00,-4.366173391652686808e-01,3.796629115265924836e-01,-8.599255495961327656e-01,-2.037584982546879475e-01,1.467863551786368348e-01,-5.005048297809689545e-02,-2.004773723916534189e-01,-4.433305267441181030e-01,7.294761396189279878e-01,-7.778684797649336735e-01,4.390432218543228182e-01,-2.724245656641789970e-01,-5.254230901426618777e-02,1.462614115462781972e-01,-1.209666264141207592e-01,-1.009994755774199504e-01,1.282821895181667227e-01,-1.794249741546161125e-01,1.204552146831683185e-01,1.537319009744776005e-02,7.423267873514324822e-02,1.743161875660908522e-01,-6.350973309733815020e-01,4.981855488419518752e-01,-6.001346318271020275e-01,1.620104414342535826e-01,7.608731452181083377e-02,-2.292398190134221636e-01
-4.507339329902982250e+00,7.035255701014360596e+00,-7.073527372462905527e-01,-1.178141661324728862e+00,3.085876091889478423e-01,1.566248520314645065e-01,1.047897388892117032e+00,-6.715538861979220009e-02,1.016968118165278545e+00,3.703926364703227780e-01,1.077875546075388324e-01,7.180769575469934107e-01,3.758766641677482867e-02,2.797750737814560518e-01,-4.222507643787375975e-01,-4.184044890888430901e-01,-2.648857271197799790e-01,-1.211649753384945516e+00,-6.669395831607305425e-01,-5.646439943549371732e-01,5.277382005873308968e-01,6.496408157784736570e-01,-5.419966414984818126e-01,-9.637353653324964853e-02,8.098435421084211328e-01,-3.298852152558056083e-01,5.971632399521509260e-02,-6.089841322892570741e-01,1.566379752266502945e-01,6.300682057425976978e-02,1.639374930593059165e+00,1.555085955404282849e-01
